t,e,c,v
1720729984867,h,po,D
1720729984966,h,po,D
1720729984967,h,s,segment.CD
1720729984998,h,s,segment.CD
1720729984999,h,s,segment.BD
1720729985116,h,s,segment.BD
1720729985133,h,s,segment.CD
1720729985166,h,s,segment.CD
1720729985167,h,s,segment.BD
1720729985266,h,s,segment.BD
1720729985267,h,s,segment.AD
1720729985282,h,s,segment.AD
1720729985283,h,t,triangle.ABD
1720729985465,h,t,triangle.ABD
1720729985466,h,s,segment.AD
1720729985500,h,s,segment.AD
1720729985500,h,s,segment.BD
1720729985533,h,s,segment.BD
1720729985534,h,s,segment.CD
1720729985966,h,s,segment.CD
1720729985967,h,s,segment.BD
1720729986000,h,s,segment.BD
1720729986001,h,s,segment.AD
1720729986167,h,s,segment.AD
1720729986167,h,s,segment.BD
1720729986183,h,s,segment.BD
1720729986184,h,s,segment.CD
1720729986399,h,s,segment.CD
1720729986400,h,s,segment.BD
1720729986416,h,s,segment.BD
1720729986432,h,s,segment.AD
1720729986533,h,s,segment.AD
1720729986534,h,s,segment.BD
1720729986550,h,s,segment.BD
1720729986551,h,s,segment.CD
1720729986615,h,s,segment.CD
1720729986617,h,t,triangle.BCD
1720729986766,h,t,triangle.BCD
1720729986767,h,s,segment.BD
1720729987383,h,s,segment.BD
1720729987384,h,t,triangle.ABD
1720729987401,h,t,triangle.ABD
1720729987402,h,s,segment.AD
1720729987416,h,s,segment.AD
1720729987417,h,po,A
1720729987432,h,po,A
1720729995368,c,pr-r,s7
1720729997582,h,s,segment.AD
1720729997600,h,s,segment.AD
1720729997601,h,t,triangle.ABD
1720729997666,h,t,triangle.ABD
1720729997668,h,s,segment.BD
1720729998017,h,s,segment.BD
1720729998018,h,t,triangle.BCD
1720729998099,h,t,triangle.BCD
1720729998116,h,t,triangle.BCD
1720729998149,h,t,triangle.BCD
1720729998151,h,s,segment.BD
1720729998249,h,s,segment.BD
1720729998250,h,t,triangle.ABD
1720729998316,h,t,triangle.ABD
1720729998317,h,s,segment.AD
1720729998366,h,s,segment.AD
1720729998582,h,s,segment.AD
1720729998599,h,s,segment.AD
1720729998601,h,t,triangle.ABD
1720729998616,h,t,triangle.ABD
1720729998617,h,s,segment.BD
1720729998633,h,s,segment.BD
1720729998634,h,t,triangle.BCD
1720729998649,h,t,triangle.BCD
1720729998683,h,s,segment.BC
1720729998849,h,s,segment.BC
1720729998850,h,t,triangle.BCD
1720729999116,h,t,triangle.BCD
1720729999118,h,s,segment.BD
1720729999282,h,s,segment.BD
1720729999300,h,s,segment.BD
1720729999549,h,s,segment.BD
1720729999550,h,s,segment.CD
1720729999567,h,s,segment.CD
1720729999567,h,s,segment.BD
1720729999582,h,s,segment.BD
1720729999583,h,t,triangle.BCD
1720729999632,h,t,triangle.BCD
1720729999634,h,s,segment.BC
1720729999816,h,s,segment.BC
1720729999818,h,t,triangle.BCG
1720729999866,h,t,triangle.BCG
1720729999867,h,s,segment.BC
1720730000249,h,s,segment.BC
1720730000250,h,t,triangle.BCD
1720730000283,h,t,triangle.BCD
1720730000284,h,s,segment.BD
1720730000333,h,s,segment.BD
1720730000334,h,t,triangle.ABD
1720730000515,h,t,triangle.ABD
1720730000517,h,s,segment.AB
1720730002116,h,s,segment.AB
1720730002117,h,s,segment.AF
1720730002133,h,s,segment.AF
1720730003535,c,pr-r,s8
1720730006716,p,l,BC
1720730008718,c,pr-r,s9
1720730011302,c,pr,s8
1720730011666,h,po,D
1720730011683,h,po,D
1720730011684,h,s,segment.CD
1720730011699,h,s,segment.CD
1720730011700,h,s,segment.CG
1720730011732,h,s,segment.CG
1720730011816,h,s,segment.CG
1720730012166,h,s,segment.CG
1720730012533,h,s,segment.CG
1720730012949,h,s,segment.CG
1720730012950,h,t,triangle.BCG
1720730013082,h,t,triangle.BCG
1720730013084,h,s,segment.BC
1720730013599,h,s,segment.BC
1720730013601,h,s,segment.CD
1720730013616,h,s,segment.CD
1720730013617,h,s,segment.CG
1720730014199,h,s,segment.CG
1720730014200,h,t,triangle.BCG
1720730014683,h,t,triangle.BCG
1720730014683,h,s,segment.BC
1720730014833,h,s,segment.BC
1720730014833,h,t,triangle.BCG
1720730014966,h,t,triangle.BCG
1720730014967,h,s,segment.CG
1720730015166,h,s,segment.CG
1720730015167,h,t,triangle.BCG
1720730015349,h,t,triangle.BCG
1720730015352,h,s,segment.BC
1720730015432,h,s,segment.BC
1720730015433,h,s,segment.CG
1720730015732,h,s,segment.CG
1720730015733,h,s,segment.CD
1720730015766,h,s,segment.CD
1720730016585,c,pr,s9
1720730017066,h,s,segment.CD
1720730017083,h,s,segment.CD
1720730017085,h,t,triangle.BCD
1720730017099,h,t,triangle.BCD
1720730017100,h,s,segment.BC
1720730017115,h,s,segment.BC
1720730017116,h,s,segment.CG
1720730017232,h,s,segment.CG
1720730017234,h,t,triangle.BCG
1720730017499,h,t,triangle.BCG
1720730017500,h,s,segment.CG
1720730017883,h,s,segment.CG
1720730017883,h,t,triangle.BCG
1720730018283,h,t,triangle.BCG
1720730018284,h,s,segment.BD
1720730018300,h,s,segment.BD
1720730018301,h,s,segment.AF
1720730018316,h,s,segment.AF
1720730018949,h,s,segment.BD
1720730018966,h,s,segment.BD
1720730018966,h,s,segment.BC
1720730018982,h,s,segment.BC
1720730018983,h,s,segment.CG
1720730018998,h,s,segment.CG
1720730019166,h,s,segment.CG
1720730019183,h,s,segment.CG
1720730019184,h,t,triangle.BCG
1720730019232,h,t,triangle.BCG
1720730019234,h,s,segment.BD
1720730019249,h,s,segment.BD
1720730019250,h,t,triangle.ABF
1720730019399,h,t,triangle.ABF
1720730019401,h,s,segment.AB
1720730019417,h,s,segment.AB
1720730019418,h,t,triangle.BCG
1720730019466,h,t,triangle.BCG
1720730019467,h,s,segment.CG
1720730019499,h,s,segment.CG
1720730019566,h,s,segment.CG
1720730019583,h,s,segment.CG
1720730019584,h,t,triangle.BCG
1720730019600,h,t,triangle.BCG
1720730019601,h,s,segment.BC
1720730019616,h,s,segment.BC
1720730019617,h,t,triangle.ABF
1720730019783,h,t,triangle.ABF
1720730019785,h,s,segment.AB
1720730019800,h,s,segment.AB
1720730019801,h,s,segment.BD
1720730019816,h,s,segment.BD
1720730019817,h,t,triangle.BCG
1720730019866,h,t,triangle.BCG
1720730019867,h,s,segment.CG
1720730019949,h,s,segment.CG
1720730019951,h,t,triangle.BCG
1720730019983,h,t,triangle.BCG
1720730019984,h,s,segment.BF
1720730020000,h,s,segment.BF
1720730020001,h,t,triangle.ABF
1720730020032,h,t,triangle.ABF
1720730020034,h,s,segment.AF
1720730020050,h,s,segment.AF
1720730021535,c,pr-r,s10
1720730021899,h,po,D
1720730021916,h,po,D
1720730021917,h,s,segment.CD
1720730021949,h,s,segment.CD
1720730021951,h,s,segment.BC
1720730021967,h,s,segment.BC
1720730021968,h,s,segment.CG
1720730022016,h,s,segment.CG
1720730022017,h,t,triangle.BCG
1720730022116,h,t,triangle.BCG
1720730022117,h,s,segment.BG
1720730022382,h,s,segment.BG
1720730022399,h,s,segment.BG
1720730022416,h,s,segment.BG
1720730022417,h,s,segment.CG
1720730022465,h,s,segment.CG
1720730022632,h,s,segment.BG
1720730022699,h,s,segment.BG
1720730022716,h,po,B
1720730022733,h,po,B
1720730022734,h,s,segment.BF
1720730023216,h,s,segment.BF
1720730023217,h,s,segment.AF
1720730023232,h,s,segment.AF
1720730023249,h,s,segment.AF
1720730023582,h,s,segment.AF
1720730023599,h,s,segment.BF
1720730023632,h,s,segment.BF
1720730023782,h,s,segment.BG
1720730023883,h,s,segment.BG
1720730023899,h,t,triangle.ABF
1720730023916,h,t,triangle.ABF
